country,city,Year,pm25,latitude,longitude,population,wbinc16_text,Region,conc_pm25,color_pm25
Austria,Graz,2015,19.20817752,47.06484183,15.43262281,247904,High income,Europe (HIC),15-<25,orange
Austria,Graz,2016,16.93608796,47.06484183,15.43262281,247904,High income,Europe (HIC),15-<25,orange
Austria,Graz-Umgebung,2013,15.23281708,47.13555556,15.32361111,143258,High income,Europe (HIC),15-<25,orange
Austria,Graz-Umgebung,2014,14.17145128,47.13555556,15.32361111,143258,High income,Europe (HIC),10-<15,yellow
Austria,Graz-Umgebung,2015,14.0934404,47.13555556,15.32361111,143258,High income,Europe (HIC),10-<15,yellow
Austria,Graz-Umgebung,2016,11.56870194,47.13555556,15.32361111,143258,High income,Europe (HIC),10-<15,yellow
Austria,Grosesnserndorf,2013,17.59605429,48.23083333,16.63638889,5919,High income,Europe (HIC),15-<25,orange
Austria,Grosesnserndorf,2014,12.94558424,48.23083333,16.63638889,5919,High income,Europe (HIC),10-<15,yellow
Austria,Grosesnserndorf,2015,14.78953813,48.23083333,16.63638889,5919,High income,Europe (HIC),10-<15,yellow
Austria,Grosesnserndorf,2016,10.64911064,48.23083333,16.63638889,5919,High income,Europe (HIC),10-<15,yellow
Austria,Hainburg An Der Donau,2013,16.28576609,48.143612,16.959444,5906,High income,Europe (HIC),15-<25,orange
Austria,Hainburg An Der Donau,2014,14.75835742,48.14375119,16.96028326,5906,High income,Europe (HIC),10-<15,yellow
Austria,Hainburg An Der Donau,2015,15.2055915,48.143612,16.959444,5906,High income,Europe (HIC),15-<25,orange
Austria,Hainburg An Der Donau,2016,14.26368744,48.143612,16.959444,5906,High income,Europe (HIC),10-<15,yellow
Austria,Hall In Tirol,2013,17.54924768,47.2780657,11.51250175,12835,High income,Europe (HIC),15-<25,orange
Austria,Hall In Tirol,2014,14.63217244,47.2780657,11.51250175,12835,High income,Europe (HIC),10-<15,yellow
Austria,Hall In Tirol,2015,14.74714637,47.27807,11.512497,12835,High income,Europe (HIC),10-<15,yellow
Austria,Hall In Tirol,2016,12.11086475,47.27807,11.512497,12835,High income,Europe (HIC),10-<15,yellow
Austria,Hallein,2013,16.77613218,47.68506955,13.10250489,19974,High income,Europe (HIC),15-<25,orange
Austria,Hallein,2014,11.6762532,47.68627814,13.10361627,19974,High income,Europe (HIC),10-<15,yellow
Austria,Hallein,2015,12.81369863,47.68574077,13.10268519,19974,High income,Europe (HIC),10-<15,yellow
Austria,Hallein,2016,11.58100558,47.68574077,13.10268519,19974,High income,Europe (HIC),10-<15,yellow
Austria,Hartberg,2013,16.61642708,47.28281794,15.97189793,6529,High income,Europe (HIC),15-<25,orange
Austria,Hartberg,2014,15.71359996,47.28281794,15.97189793,6529,High income,Europe (HIC),15-<25,orange
Austria,Hartberg,2015,16.68161913,47.28286,15.971852,6529,High income,Europe (HIC),15-<25,orange
Austria,Hartberg,2016,15.0577317,47.28286,15.971852,6529,High income,Europe (HIC),15-<25,orange
Austria,Haselbach,2013,15.02142142,48.25777778,13.03972222,5919,High income,Europe (HIC),15-<25,orange
Austria,Haselbach,2014,12.71276995,48.25805645,13.03986395,5919,High income,Europe (HIC),10-<15,yellow
Austria,Haselbach,2015,12.52350533,48.25777778,13.03972222,5919,High income,Europe (HIC),10-<15,yellow
Austria,Haselbach,2016,11.96996899,48.25777778,13.03972222,5919,High income,Europe (HIC),10-<15,yellow
Austria,Heiterwang,2013,9.176546526,47.44768891,10.74414583,510,High income,Europe (HIC),<10,green
Austria,Heiterwang,2014,7.585292685,47.44768891,10.74414583,510,High income,Europe (HIC),<10,green
Austria,Heiterwang,2015,8.154380192,47.4475972,10.7441167,510,High income,Europe (HIC),<10,green
Austria,Heiterwang,2016,7.183216076,47.4475972,10.7441167,510,High income,Europe (HIC),<10,green
Austria,Hermagor,2013,5.244768076,46.67861111,12.97444444,1491,High income,Europe (HIC),<10,green
Austria,Hermagor,2014,5.158869081,46.67916647,12.97319558,1491,High income,Europe (HIC),<10,green
Austria,Hermagor,2016,4.520975043,46.67861111,12.97444444,1491,High income,Europe (HIC),<10,green
Austria,Herzogberg,2013,11.80623926,46.7081952,14.89180976,5919,High income,Europe (HIC),10-<15,yellow
Austria,Herzogberg,2014,8.735242735,46.7081952,14.89180976,5919,High income,Europe (HIC),<10,green
Austria,Herzogberg,2015,10.20032089,46.708333,14.891667,5919,High income,Europe (HIC),10-<15,yellow
Austria,Herzogberg,2016,9.150054313,46.708333,14.891667,5919,High income,Europe (HIC),<10,green
Austria,Himberg Bei Wien,2013,16.52229379,48.08611014,16.43333289,5919,High income,Europe (HIC),15-<25,orange
Austria,Himberg Bei Wien,2014,13.8301543,48.08611014,16.43333289,5919,High income,Europe (HIC),10-<15,yellow
Austria,Himberg Bei Wien,2015,13.16969266,48.08611111,16.43333333,5919,High income,Europe (HIC),10-<15,yellow
Austria,Himberg Bei Wien,2016,13.1456524,48.08611111,16.43333333,5919,High income,Europe (HIC),10-<15,yellow
Austria,Hochst,2013,15.05607991,47.45968778,9.640553333,7780,High income,Europe (HIC),15-<25,orange
Austria,Hochst,2014,12.24186876,47.4592884,9.640418457,7780,High income,Europe (HIC),10-<15,yellow
Austria,Hochst,2015,13.31728301,47.45968778,9.640553333,7780,High income,Europe (HIC),10-<15,yellow
Austria,Hochst,2016,11.78367417,47.45968778,9.640553333,7780,High income,Europe (HIC),10-<15,yellow
Austria,Hollabrunn,2012,12.91091591,48.7211113,15.94223022,11489,High income,Europe (HIC),10-<15,yellow
Austria,Hollabrunn,2013,15.29818281,48.72111121,15.94222622,11489,High income,Europe (HIC),15-<25,orange
Austria,Hollabrunn,2014,14.99252721,48.72111121,15.94222622,11489,High income,Europe (HIC),10-<15,yellow
Austria,Hollabrunn,2015,12.04906904,48.72111111,15.94222222,11489,High income,Europe (HIC),10-<15,yellow
Austria,Hollabrunn,2016,10.77141977,48.72111111,15.94222222,11489,High income,Europe (HIC),10-<15,yellow
Austria,Illmitz,2013,15.95916227,47.77014023,16.7663966,2438,High income,Europe (HIC),15-<25,orange
Austria,Illmitz,2014,15.19338852,47.77021012,16.7663933,2438,High income,Europe (HIC),15-<25,orange
Austria,Illmitz,2015,14.74253348,47.77028,16.76639,2438,High income,Europe (HIC),10-<15,yellow
Austria,Illmitz,2016,13.20512136,47.77028,16.76639,2438,High income,Europe (HIC),10-<15,yellow
Austria,Innsbruck,2013,14.42584212,47.26645137,11.4031179,110718,High income,Europe (HIC),10-<15,yellow
Austria,Innsbruck,2014,10.18108741,47.26709003,11.4049107,110718,High income,Europe (HIC),10-<15,yellow
Austria,Innsbruck,2015,12.59719994,47.2669547,11.4046528,110718,High income,Europe (HIC),10-<15,yellow
Austria,Innsbruck,2016,10.99961151,47.2669547,11.4046528,110718,High income,Europe (HIC),10-<15,yellow
Austria,Judenburg,2013,12.06331189,47.17889025,14.67708751,9312,High income,Europe (HIC),10-<15,yellow
Austria,Judenburg,2014,9.974175722,47.17889025,14.67708751,9312,High income,Europe (HIC),<10,green
Austria,Judenburg,2015,11.06368936,47.17833333,14.67666667,9312,High income,Europe (HIC),10-<15,yellow
Austria,Judenburg,2016,9.612238027,47.17833333,14.67666667,9312,High income,Europe (HIC),<10,green
Austria,Judendorf-Strassengel,2013,16.64294348,47.12027778,15.35111111,5919,High income,Europe (HIC),15-<25,orange
Austria,Judendorf-Strassengel,2014,16.41975579,47.11985989,15.353196,5919,High income,Europe (HIC),15-<25,orange
Austria,Judendorf-Strassengel,2015,17.49717701,47.12027778,15.35111111,5919,High income,Europe (HIC),15-<25,orange
Austria,Judendorf-Strassengel,2016,16.11051699,47.12027778,15.35111111,5919,High income,Europe (HIC),15-<25,orange
Austria,Kapfenberg,2013,12.41511329,47.44569499,15.29030208,23372,High income,Europe (HIC),10-<15,yellow
Austria,Kapfenberg,2014,11.79801278,47.44569499,15.29030208,23372,High income,Europe (HIC),10-<15,yellow
Austria,Kapfenberg,2015,11.80635998,47.44583333,15.29032,23372,High income,Europe (HIC),10-<15,yellow
Austria,Kapfenberg,2016,10.08420934,47.44583333,15.29032,23372,High income,Europe (HIC),10-<15,yellow
Austria,Kematen An Der Ybbs,2013,14.3244709,48.04505464,14.77224872,2466,High income,Europe (HIC),10-<15,yellow
Austria,Kematen An Der Ybbs,2014,11.69006814,48.04505464,14.77224872,2466,High income,Europe (HIC),10-<15,yellow
Austria,Kematen An Der Ybbs,2015,10.86571535,48.04511111,14.77227778,2466,High income,Europe (HIC),10-<15,yellow
Austria,Kematen An Der Ybbs,2016,10.31419454,48.04511111,14.77227778,2466,High income,Europe (HIC),10-<15,yellow
Austria,Klagenfurt Am Worthersee,2013,13.78442298,46.62471065,14.30832961,94483,High income,Europe (HIC),10-<15,yellow
Austria,Klagenfurt Am Worthersee,2014,12.16883389,46.62471065,14.30832961,94483,High income,Europe (HIC),10-<15,yellow
Austria,Klagenfurt Am Worthersee,2015,15.76404013,46.62608834,14.30860222,94483,High income,Europe (HIC),15-<25,orange
Austria,Klagenfurt Am Worthersee,2016,13.26483019,46.62608834,14.30860222,94483,High income,Europe (HIC),10-<15,yellow
Austria,Klosterneuburg,2013,18.9097057,48.30822222,16.3279444,25828,High income,Europe (HIC),15-<25,orange
Austria,Klosterneuburg,2014,18.39092174,48.30822222,16.3279444,25828,High income,Europe (HIC),15-<25,orange
Austria,Klosterneuburg,2015,18.08879704,48.30822222,16.3279444,25828,High income,Europe (HIC),15-<25,orange
Austria,Klosterneuburg,2016,13.71893255,48.30822222,16.3279444,25828,High income,Europe (HIC),10-<15,yellow
Austria,Knittelfeld,2013,15.04309162,47.21032378,14.82486366,12686,High income,Europe (HIC),15-<25,orange
Austria,Knittelfeld,2014,11.7977872,47.21032378,14.82486366,12686,High income,Europe (HIC),10-<15,yellow
Austria,Knittelfeld,2015,13.30186908,47.21037,14.82527778,12686,High income,Europe (HIC),10-<15,yellow
Austria,Knittelfeld,2016,11.47326555,47.21037,14.82527778,12686,High income,Europe (HIC),10-<15,yellow
Austria,Koflach,2013,18.66272374,47.06333,15.086667,10229,High income,Europe (HIC),15-<25,orange
Austria,Koflach,2014,16.18413829,47.06249729,15.08292243,10229,High income,Europe (HIC),15-<25,orange
Austria,Koflach,2015,18.63678674,47.06333,15.086667,10229,High income,Europe (HIC),15-<25,orange
Austria,Koflach,2016,17.47198976,47.06333,15.086667,10229,High income,Europe (HIC),15-<25,orange
Austria,Krems An Der Donau,2013,16.6695176,48.40902836,15.61972314,29525,High income,Europe (HIC),15-<25,orange
Austria,Krems An Der Donau,2014,15.64517348,48.40902836,15.61972314,29525,High income,Europe (HIC),15-<25,orange
Austria,Krems An Der Donau,2015,15.25578214,48.40861,15.619166,29525,High income,Europe (HIC),15-<25,orange
Austria,Krems An Der Donau,2016,11.97718484,48.40861,15.619166,29525,High income,Europe (HIC),10-<15,yellow
Austria,Kreuth,2013,5.244768076,46.67861111,12.97444444,5919,High income,Europe (HIC),<10,green
Austria,Kreuth,2014,5.158869081,46.67916647,12.97319558,5919,High income,Europe (HIC),<10,green
Austria,Kreuth,2016,4.520975043,46.67861111,12.97444444,5919,High income,Europe (HIC),<10,green
Austria,Kriegen,2012,12.65769598,48.39167023,13.67111397,5919,High income,Europe (HIC),10-<15,yellow
Austria,Kriegen,2013,14.59642363,48.39169512,13.67112699,5919,High income,Europe (HIC),10-<15,yellow
Austria,Kriegen,2014,13.29001572,48.39167023,13.67111397,5919,High income,Europe (HIC),10-<15,yellow
Austria,Kriegen,2015,11.03502534,48.39172,13.67114,5919,High income,Europe (HIC),10-<15,yellow
Austria,Kriegen,2016,10.39426792,48.39172,13.67114,5919,High income,Europe (HIC),10-<15,yellow
Austria,Kufstein,2013,12.28848489,47.58409797,12.17301423,17469,High income,Europe (HIC),10-<15,yellow
Austria,Kufstein,2014,9.030538664,47.58409797,12.17301423,17469,High income,Europe (HIC),<10,green
Austria,Kufstein,2015,10.23392465,47.5818083,12.1724111,17469,High income,Europe (HIC),10-<15,yellow
Austria,Kufstein,2016,7.835280279,47.5818083,12.1724111,17469,High income,Europe (HIC),<10,green
Austria,Leibnitz,2013,21.26469823,46.77833333,15.54055556,11373,High income,Europe (HIC),15-<25,orange
Austria,Leibnitz,2014,15.89584302,46.77833255,15.54055862,11373,High income,Europe (HIC),15-<25,orange
Austria,Leibnitz,2015,19.92910737,46.82486111,15.51819445,11373,High income,Europe (HIC),15-<25,orange
Austria,Leibnitz,2016,15.36784719,46.82486111,15.51819445,11373,High income,Europe (HIC),15-<25,orange
Austria,Lenzing,2013,14.88625344,47.9719444,13.60083333,4971,High income,Europe (HIC),10-<15,yellow
Austria,Lenzing,2014,12.79844998,47.9719444,13.60083333,4971,High income,Europe (HIC),10-<15,yellow
Austria,Lenzing,2015,12.05808855,47.9719444,13.60083333,4971,High income,Europe (HIC),10-<15,yellow
Austria,Lenzing,2016,11.77854773,47.9719444,13.60083333,4971,High income,Europe (HIC),10-<15,yellow
Austria,Leoben,2013,15.53062239,47.3825,15.08916667,24598,High income,Europe (HIC),15-<25,orange
Austria,Leoben,2014,14.82924228,47.38277642,15.0895858,24598,High income,Europe (HIC),10-<15,yellow
Austria,Leoben,2015,16.70395576,47.3825,15.08916667,24598,High income,Europe (HIC),15-<25,orange
Austria,Leoben,2016,14.4579954,47.3825,15.08916667,24598,High income,Europe (HIC),10-<15,yellow
Austria,Lienz,2013,14.71048578,46.82781309,12.76560892,11761,High income,Europe (HIC),10-<15,yellow
Austria,Lienz,2014,12.06465039,46.82784011,12.76560456,11761,High income,Europe (HIC),10-<15,yellow
Austria,Lienz,2015,12.82604051,46.827732,12.765622,11761,High income,Europe (HIC),10-<15,yellow
Austria,Lienz,2016,11.09015244,46.827732,12.765622,11761,High income,Europe (HIC),10-<15,yellow
Austria,Liezen,2013,14.24238399,47.56722211,14.24361506,7964,High income,Europe (HIC),10-<15,yellow
Austria,Liezen,2014,9.72060375,47.56722211,14.24361506,7964,High income,Europe (HIC),<10,green
Austria,Liezen,2016,9.121805737,47.565439,14.244676,7964,High income,Europe (HIC),<10,green
Austria,Linz,2013,17.39999676,48.29590403,14.29838249,185739,High income,Europe (HIC),15-<25,orange
Austria,Linz,2014,15.35199085,48.29883165,14.29932929,185739,High income,Europe (HIC),15-<25,orange
Austria,Linz,2015,15.76445447,48.29939132,14.29977861,185739,High income,Europe (HIC),15-<25,orange
Austria,Linz,2016,14.65472298,48.2973358,14.29827861,185739,High income,Europe (HIC),10-<15,yellow
Austria,Lustenau,2013,14.37120373,47.42132742,9.652097611,21181,High income,Europe (HIC),10-<15,yellow
Austria,Lustenau,2014,11.1989134,47.42149821,9.651608421,21181,High income,Europe (HIC),10-<15,yellow
Austria,Lustenau,2015,12.2219178,47.42132742,9.652097611,21181,High income,Europe (HIC),10-<15,yellow
Austria,Lustenau,2016,11.12054794,47.42132742,9.652097611,21181,High income,Europe (HIC),10-<15,yellow
Austria,Mistelbach,2013,14.87557138,48.5786111,16.5805556,10963,High income,Europe (HIC),10-<15,yellow
Austria,Mistelbach,2014,13.72775796,48.57861029,16.58056291,10963,High income,Europe (HIC),10-<15,yellow
Austria,Mistelbach,2015,13.87344671,48.5786111,16.5805556,10963,High income,Europe (HIC),10-<15,yellow
Austria,Mistelbach,2016,13.34705732,48.5786111,16.5805556,10963,High income,Europe (HIC),10-<15,yellow
Austria,Modling,2013,14.54690751,48.08611013,16.3022332,20411,High income,Europe (HIC),10-<15,yellow
Austria,Modling,2014,11.1899156,48.08611013,16.3022332,20411,High income,Europe (HIC),10-<15,yellow
Austria,Modling,2015,13.81129957,48.0861111,16.3022222,20411,High income,Europe (HIC),10-<15,yellow
Austria,Modling,2016,14.01691019,48.0861111,16.3022222,20411,High income,Europe (HIC),10-<15,yellow
Austria,Murzzuschlag,2013,12.12791951,47.60472165,15.67305847,9038,High income,Europe (HIC),10-<15,yellow
Austria,Murzzuschlag,2014,11.13078099,47.60472165,15.67305847,9038,High income,Europe (HIC),10-<15,yellow
Austria,Murzzuschlag,2015,13.18174523,47.60472222,15.67305556,9038,High income,Europe (HIC),10-<15,yellow
Austria,Murzzuschlag,2016,11.16025382,47.60472222,15.67305556,9038,High income,Europe (HIC),10-<15,yellow
Austria,Natters,2013,14.56444726,47.23977724,11.39074581,1854,High income,Europe (HIC),10-<15,yellow
Austria,Natters,2014,10.84910114,47.23977724,11.39074581,1854,High income,Europe (HIC),10-<15,yellow
Austria,Natters,2015,13.12802371,47.2395528,11.390653,1854,High income,Europe (HIC),10-<15,yellow
Austria,Natters,2016,11.15476446,47.2395528,11.390653,1854,High income,Europe (HIC),10-<15,yellow
Austria,Oberschutzen,2013,15.81828829,47.33941,16.20808,2393,High income,Europe (HIC),15-<25,orange
Austria,Oberschutzen,2014,15.4125223,47.33941,16.20808,2393,High income,Europe (HIC),15-<25,orange
Austria,Oberschutzen,2015,15.873385,47.33941,16.20808,2393,High income,Europe (HIC),15-<25,orange
Austria,Oberschutzen,2016,13.40767007,47.33941,16.20808,2393,High income,Europe (HIC),10-<15,yellow
Austria,Obervellach-West,2013,9.365830007,46.93527916,13.19570007,5919,High income,Europe (HIC),<10,green
Austria,Obervellach-West,2014,7.048501687,46.93527916,13.19570007,5919,High income,Europe (HIC),<10,green
Austria,Obervellach-West,2015,8.125557209,46.935,13.195833,5919,High income,Europe (HIC),<10,green
Austria,Obervellach-West,2016,6.856787719,46.935,13.195833,5919,High income,Europe (HIC),<10,green
Austria,Oberwart,2013,15.81832242,47.304167,16.193064,7135,High income,Europe (HIC),15-<25,orange
Austria,Oberwart,2014,15.41252082,47.304167,16.193064,7135,High income,Europe (HIC),15-<25,orange
Austria,Peggau,2013,12.94020318,47.20611117,15.34639432,2128,High income,Europe (HIC),10-<15,yellow
Austria,Peggau,2014,16.07541488,47.20611117,15.34639432,2128,High income,Europe (HIC),15-<25,orange
Austria,Peggau,2015,16.72051154,47.20638889,15.34583333,2128,High income,Europe (HIC),15-<25,orange
Austria,Peggau,2016,14.64209527,47.20638889,15.34583333,2128,High income,Europe (HIC),10-<15,yellow
Austria,Reding,2013,18.99303248,46.83527756,14.84417439,5919,High income,Europe (HIC),15-<25,orange
Austria,Reding,2014,15.92771134,46.83527756,14.84417439,5919,High income,Europe (HIC),15-<25,orange
Austria,Reichraming,2014,6.77993146,47.83861135,14.44139185,1806,High income,Europe (HIC),<10,green
Austria,Reichraming,2015,6.00457578,47.8386111,14.44138889,1806,High income,Europe (HIC),<10,green
Austria,Reichraming,2016,5.22885749,47.8386111,14.44138889,1806,High income,Europe (HIC),<10,green
Austria,Salzburg,2013,15.95167289,47.80722152,13.04226365,147337,High income,Europe (HIC),15-<25,orange
